domain,clean_domain
"3771.ton","3771"
"3772.ton","3772"
"3773.ton","3773"
"3774.ton","3774"
"3775.ton","3775"
"3776.ton","3776"
"3777.ton","3777"
"3778.ton","3778"
"3779.ton","3779"
"3780.ton","3780"
"3781.ton","3781"
"3782.ton","3782"
"3783.ton","3783"
"3784.ton","3784"
"3785.ton","3785"
"3786.ton","3786"
"3787.ton","3787"
"3788.ton","3788"
"3789.ton","3789"
"3790.ton","3790"
"3791.ton","3791"
"3792.ton","3792"
"3793.ton","3793"
"3794.ton","3794"
"3795.ton","3795"
"3796.ton","3796"
"3797.ton","3797"
"3798.ton","3798"
"3799.ton","3799"
"3800.ton","3800"
"3801.ton","3801"
"3802.ton","3802"
"3803.ton","3803"
"3804.ton","3804"
"3805.ton","3805"
"3806.ton","3806"
"3807.ton","3807"
"3808.ton","3808"
"3809.ton","3809"
"3810.ton","3810"
"3811.ton","3811"
"3812.ton","3812"
"3813.ton","3813"
"3814.ton","3814"
"3815.ton","3815"
"3816.ton","3816"
"3817.ton","3817"
"3818.ton","3818"
"3819.ton","3819"
"3820.ton","3820"
"3821.ton","3821"
"3822.ton","3822"
"3823.ton","3823"
"3824.ton","3824"
"3825.ton","3825"
"3826.ton","3826"
"3827.ton","3827"
"3828.ton","3828"
"3829.ton","3829"
"3830.ton","3830"
"3831.ton","3831"
"3832.ton","3832"
"3833.ton","3833"
"3834.ton","3834"
"3835.ton","3835"
"3836.ton","3836"
"3837.ton","3837"
"3838.ton","3838"
"3839.ton","3839"
"3840.ton","3840"
"3841.ton","3841"
"3842.ton","3842"
"3843.ton","3843"
"3844.ton","3844"
"3845.ton","3845"
"3846.ton","3846"
"3847.ton","3847"
"3848.ton","3848"
"3849.ton","3849"
"3850.ton","3850"
"3851.ton","3851"
"3852.ton","3852"
"3853.ton","3853"
"3854.ton","3854"
"3855.ton","3855"
"3856.ton","3856"
"3857.ton","3857"
"3858.ton","3858"
"3859.ton","3859"
"3860.ton","3860"
"3861.ton","3861"
"3862.ton","3862"
"3863.ton","3863"
"3864.ton","3864"
"3865.ton","3865"
"3866.ton","3866"
"3867.ton","3867"
"3868.ton","3868"
"3869.ton","3869"
"3870.ton","3870"
"3871.ton","3871"
"3872.ton","3872"
"3873.ton","3873"
"3874.ton","3874"
"3875.ton","3875"
"3876.ton","3876"
"3877.ton","3877"
"3878.ton","3878"
"3879.ton","3879"
"3880.ton","3880"
"3881.ton","3881"
"3882.ton","3882"
"3883.ton","3883"
"3884.ton","3884"
"3885.ton","3885"
"3886.ton","3886"
"3887.ton","3887"
"3888.ton","3888"
"3889.ton","3889"
"3890.ton","3890"
"3891.ton","3891"
"3892.ton","3892"
"3893.ton","3893"
"3894.ton","3894"
"3895.ton","3895"
"3896.ton","3896"
"3897.ton","3897"
"3898.ton","3898"
"3899.ton","3899"
"3900.ton","3900"
"3901.ton","3901"
"3902.ton","3902"
"3903.ton","3903"
"3904.ton","3904"
"3905.ton","3905"
"3906.ton","3906"
"3907.ton","3907"
"3908.ton","3908"
"3909.ton","3909"
"3910.ton","3910"
"3911.ton","3911"
"3912.ton","3912"
"3913.ton","3913"
"3914.ton","3914"
"3915.ton","3915"
"3916.ton","3916"
"3917.ton","3917"
"3918.ton","3918"
"3919.ton","3919"
"3920.ton","3920"
"3921.ton","3921"
"3922.ton","3922"
"3923.ton","3923"
"3924.ton","3924"
"3925.ton","3925"
"3926.ton","3926"
"3927.ton","3927"
"3928.ton","3928"
"3929.ton","3929"
"3930.ton","3930"
"3931.ton","3931"
"3932.ton","3932"
"3933.ton","3933"
"3934.ton","3934"
"3935.ton","3935"
"3936.ton","3936"
"3937.ton","3937"
"3938.ton","3938"
"3939.ton","3939"
"3940.ton","3940"
"3941.ton","3941"
"3942.ton","3942"
"3943.ton","3943"
"3944.ton","3944"
"3945.ton","3945"
"3946.ton","3946"
"3947.ton","3947"
"3948.ton","3948"
"3949.ton","3949"
"3950.ton","3950"
"3951.ton","3951"
"3952.ton","3952"
"3953.ton","3953"
"3954.ton","3954"
"3955.ton","3955"
"3956.ton","3956"
"3957.ton","3957"
"3958.ton","3958"
"3959.ton","3959"
"3960.ton","3960"
"3961.ton","3961"
"3962.ton","3962"
"3963.ton","3963"
"3964.ton","3964"
"3965.ton","3965"
"3966.ton","3966"
"3967.ton","3967"
"3968.ton","3968"
"3969.ton","3969"
"3970.ton","3970"
"3971.ton","3971"
"3972.ton","3972"
"3973.ton","3973"
"3974.ton","3974"
"3975.ton","3975"
"3976.ton","3976"
"3977.ton","3977"
"3978.ton","3978"
"3979.ton","3979"
"3980.ton","3980"
"3981.ton","3981"
"3982.ton","3982"
"3983.ton","3983"
"3984.ton","3984"
"3985.ton","3985"
"3986.ton","3986"
"3987.ton","3987"
"3988.ton","3988"
"3989.ton","3989"
"3990.ton","3990"
"3991.ton","3991"
"3992.ton","3992"
"3993.ton","3993"
"3994.ton","3994"
"3995.ton","3995"
"3996.ton","3996"
"3997.ton","3997"
"3998.ton","3998"
"3999.ton","3999"
"4000.ton","4000"
"4001.ton","4001"
"4002.ton","4002"
"4003.ton","4003"
"4004.ton","4004"
"4005.ton","4005"
"4006.ton","4006"
"4007.ton","4007"
"4008.ton","4008"
"4009.ton","4009"
"4010.ton","4010"
"4011.ton","4011"
"4012.ton","4012"
"4013.ton","4013"
"4014.ton","4014"
"4015.ton","4015"
"4016.ton","4016"
"4017.ton","4017"
"4018.ton","4018"
"4019.ton","4019"
"4020.ton","4020"
"4021.ton","4021"
"4022.ton","4022"
"4023.ton","4023"
"4024.ton","4024"
"4025.ton","4025"
"4026.ton","4026"
"4027.ton","4027"
"4028.ton","4028"
"4029.ton","4029"
"4030.ton","4030"
"4031.ton","4031"
"4032.ton","4032"
"4033.ton","4033"
"4034.ton","4034"
"4035.ton","4035"
"4036.ton","4036"
"4037.ton","4037"
"4038.ton","4038"
"4039.ton","4039"
"4040.ton","4040"
"4041.ton","4041"
"4042.ton","4042"
"4043.ton","4043"
"4044.ton","4044"
"4045.ton","4045"
"4046.ton","4046"
"4047.ton","4047"
"4048.ton","4048"
"4049.ton","4049"
"4050.ton","4050"
"4051.ton","4051"
"4052.ton","4052"
"4053.ton","4053"
"4054.ton","4054"
"4055.ton","4055"
"4056.ton","4056"
"4057.ton","4057"
"4058.ton","4058"
"4059.ton","4059"
"4060.ton","4060"
"4061.ton","4061"
"4062.ton","4062"
"4063.ton","4063"
"4064.ton","4064"
"4065.ton","4065"
"4066.ton","4066"
"4067.ton","4067"
"4068.ton","4068"
"4069.ton","4069"
"4070.ton","4070"
"4071.ton","4071"
"4072.ton","4072"
"4073.ton","4073"
"4074.ton","4074"
"4075.ton","4075"
"4076.ton","4076"
"4077.ton","4077"
"4078.ton","4078"
"4079.ton","4079"
"4080.ton","4080"
"4081.ton","4081"
"4082.ton","4082"
"4083.ton","4083"
"4084.ton","4084"
"4085.ton","4085"
"4086.ton","4086"
"4087.ton","4087"
"4088.ton","4088"
"4089.ton","4089"
"4090.ton","4090"
"4091.ton","4091"
"4092.ton","4092"
"4093.ton","4093"
"4094.ton","4094"
"4095.ton","4095"
"4096.ton","4096"
"4097.ton","4097"
"4098.ton","4098"
"4099.ton","4099"
"4100.ton","4100"
"4101.ton","4101"
"4102.ton","4102"
"4103.ton","4103"
"4104.ton","4104"
"4105.ton","4105"
"4106.ton","4106"
"4107.ton","4107"
"4108.ton","4108"
"4109.ton","4109"
"4110.ton","4110"
"4111.ton","4111"
"4112.ton","4112"
"4113.ton","4113"
"4114.ton","4114"
"4115.ton","4115"
"4116.ton","4116"
"4117.ton","4117"
"4118.ton","4118"
"4119.ton","4119"
"4120.ton","4120"
"4121.ton","4121"
"4122.ton","4122"
"4123.ton","4123"
"4124.ton","4124"
"4125.ton","4125"
"4126.ton","4126"
"4127.ton","4127"
"4128.ton","4128"
"4129.ton","4129"
"4130.ton","4130"
"4131.ton","4131"
"4132.ton","4132"
"4133.ton","4133"
"4134.ton","4134"
"4135.ton","4135"
"4136.ton","4136"
"4137.ton","4137"
"4138.ton","4138"
"4139.ton","4139"
"4140.ton","4140"
"4141.ton","4141"
"4142.ton","4142"
"4143.ton","4143"
"4144.ton","4144"
"4145.ton","4145"
"4146.ton","4146"
"4147.ton","4147"
"4148.ton","4148"
"4149.ton","4149"
"4150.ton","4150"
"4151.ton","4151"
"4152.ton","4152"
"4153.ton","4153"
"4154.ton","4154"
"4155.ton","4155"
"4156.ton","4156"
"4157.ton","4157"
"4158.ton","4158"
"4159.ton","4159"
"4160.ton","4160"
"4161.ton","4161"
"4162.ton","4162"
"4163.ton","4163"
"4164.ton","4164"
"4165.ton","4165"
"4166.ton","4166"
"4167.ton","4167"
"4168.ton","4168"
"4169.ton","4169"
"4170.ton","4170"
"4171.ton","4171"
"4172.ton","4172"
"4173.ton","4173"
"4174.ton","4174"
"4175.ton","4175"
"4176.ton","4176"
"4177.ton","4177"
"4178.ton","4178"
"4179.ton","4179"
"4180.ton","4180"
"4181.ton","4181"
"4182.ton","4182"
"4183.ton","4183"
"4184.ton","4184"
"4185.ton","4185"
"4186.ton","4186"
"4187.ton","4187"
"4188.ton","4188"
"4189.ton","4189"
"4190.ton","4190"
"4191.ton","4191"
"4192.ton","4192"
"4193.ton","4193"
"4194.ton","4194"
"4195.ton","4195"
"4196.ton","4196"
"4197.ton","4197"
"4198.ton","4198"
"4199.ton","4199"
"4200.ton","4200"
"4201.ton","4201"
"4202.ton","4202"
"4203.ton","4203"
"4204.ton","4204"
"4205.ton","4205"
"4206.ton","4206"
"4207.ton","4207"
"4208.ton","4208"
"4209.ton","4209"
"4210.ton","4210"
"4211.ton","4211"
"4212.ton","4212"
"4213.ton","4213"
"4214.ton","4214"
"4215.ton","4215"
"4216.ton","4216"
"4217.ton","4217"
"4218.ton","4218"
"4219.ton","4219"
"4220.ton","4220"
"4221.ton","4221"
"4222.ton","4222"
"4223.ton","4223"
"4224.ton","4224"
"4225.ton","4225"
"4226.ton","4226"
"4227.ton","4227"
"4228.ton","4228"
"4229.ton","4229"
"4230.ton","4230"
"4231.ton","4231"
"4232.ton","4232"
"4233.ton","4233"
"4234.ton","4234"
"4235.ton","4235"
"4236.ton","4236"
"4237.ton","4237"
"4238.ton","4238"
"4239.ton","4239"
"4240.ton","4240"
"4241.ton","4241"
"4242.ton","4242"
"4243.ton","4243"
"4244.ton","4244"
"4245.ton","4245"
"4246.ton","4246"
"4247.ton","4247"
"4248.ton","4248"
"4249.ton","4249"
"4250.ton","4250"
"4251.ton","4251"
"4252.ton","4252"
"4253.ton","4253"
"4254.ton","4254"
"4255.ton","4255"
"4256.ton","4256"
"4257.ton","4257"
"4258.ton","4258"
"4259.ton","4259"
"4260.ton","4260"
"4261.ton","4261"
"4262.ton","4262"
"4263.ton","4263"
"4264.ton","4264"
"4265.ton","4265"
"4266.ton","4266"
"4267.ton","4267"
"4268.ton","4268"
"4269.ton","4269"
"4270.ton","4270"
"4271.ton","4271"
"4272.ton","4272"
"4273.ton","4273"
"4274.ton","4274"
"4275.ton","4275"
"4276.ton","4276"
"4277.ton","4277"
"4278.ton","4278"
"4279.ton","4279"
"4280.ton","4280"
"4281.ton","4281"
"4282.ton","4282"
"4283.ton","4283"
"4284.ton","4284"
"4285.ton","4285"
"4286.ton","4286"
"4287.ton","4287"
"4288.ton","4288"
"4289.ton","4289"
"4290.ton","4290"
"4291.ton","4291"
"4292.ton","4292"
"4293.ton","4293"
"4294.ton","4294"
"4295.ton","4295"
"4296.ton","4296"
"4297.ton","4297"
"4298.ton","4298"
"4299.ton","4299"
"4300.ton","4300"
"4301.ton","4301"
"4302.ton","4302"
"4303.ton","4303"
"4304.ton","4304"
"4305.ton","4305"
"4306.ton","4306"
"4307.ton","4307"
"4308.ton","4308"
"4309.ton","4309"
"4310.ton","4310"
"4311.ton","4311"
"4312.ton","4312"
"4313.ton","4313"
"4314.ton","4314"
"4315.ton","4315"
"4316.ton","4316"
"4317.ton","4317"
"4318.ton","4318"
"4319.ton","4319"
"4320.ton","4320"
"4321.ton","4321"
"4322.ton","4322"
"4323.ton","4323"
"4324.ton","4324"
"4325.ton","4325"
"4326.ton","4326"
"4327.ton","4327"
"4328.ton","4328"
"4329.ton","4329"
"4330.ton","4330"
"4331.ton","4331"
"4332.ton","4332"
"4333.ton","4333"
"4334.ton","4334"
"4335.ton","4335"
"4336.ton","4336"
"4337.ton","4337"
"4338.ton","4338"
"4339.ton","4339"
"4340.ton","4340"
"4341.ton","4341"
"4342.ton","4342"
"4343.ton","4343"
"4344.ton","4344"
"4345.ton","4345"
"4346.ton","4346"
"4347.ton","4347"
"4348.ton","4348"
"4349.ton","4349"
"4350.ton","4350"
"4351.ton","4351"
"4352.ton","4352"
"4353.ton","4353"
"4354.ton","4354"
"4355.ton","4355"
"4356.ton","4356"
"4357.ton","4357"
"4358.ton","4358"
"4359.ton","4359"
"4360.ton","4360"
"4361.ton","4361"
"4362.ton","4362"
"4363.ton","4363"
"4364.ton","4364"
"4365.ton","4365"
"4366.ton","4366"
"4367.ton","4367"
"4368.ton","4368"
"4369.ton","4369"
"4370.ton","4370"
"4371.ton","4371"
"4372.ton","4372"
"4373.ton","4373"
"4374.ton","4374"
"4375.ton","4375"
"4376.ton","4376"
"4377.ton","4377"
"4378.ton","4378"
"4379.ton","4379"
"4380.ton","4380"
"4381.ton","4381"
"4382.ton","4382"
"4383.ton","4383"
"4384.ton","4384"
"4385.ton","4385"
"4386.ton","4386"
"4387.ton","4387"
"4388.ton","4388"
"4389.ton","4389"
"4390.ton","4390"
"4391.ton","4391"
"4392.ton","4392"
"4393.ton","4393"
"4394.ton","4394"
"4395.ton","4395"
"4396.ton","4396"
"4397.ton","4397"
"4398.ton","4398"
"4399.ton","4399"
"4400.ton","4400"
"4401.ton","4401"
"4402.ton","4402"
"4403.ton","4403"
"4404.ton","4404"
"4405.ton","4405"
"4406.ton","4406"
"4407.ton","4407"
"4408.ton","4408"
"4409.ton","4409"
"4410.ton","4410"
"4411.ton","4411"
"4412.ton","4412"
"4413.ton","4413"
"4414.ton","4414"
"4415.ton","4415"
"4416.ton","4416"
"4417.ton","4417"
"4418.ton","4418"
"4419.ton","4419"
"4420.ton","4420"
"4421.ton","4421"
"4422.ton","4422"
"4423.ton","4423"
"4424.ton","4424"
"4425.ton","4425"
"4426.ton","4426"
"4427.ton","4427"
"4428.ton","4428"
"4429.ton","4429"
"4430.ton","4430"
"4431.ton","4431"
"4432.ton","4432"
"4433.ton","4433"
"4434.ton","4434"
"4435.ton","4435"
"4436.ton","4436"
"4437.ton","4437"
"4438.ton","4438"
"4439.ton","4439"
"4440.ton","4440"
"4441.ton","4441"
"4442.ton","4442"
"4443.ton","4443"
"4444.ton","4444"
"4445.ton","4445"
"4446.ton","4446"
"4447.ton","4447"
"4448.ton","4448"
"4449.ton","4449"
"4450.ton","4450"
"4451.ton","4451"
"4452.ton","4452"
"4453.ton","4453"
"4454.ton","4454"
"4455.ton","4455"
"4456.ton","4456"
"4457.ton","4457"
"4458.ton","4458"
"4459.ton","4459"
"4460.ton","4460"
"4461.ton","4461"
"4462.ton","4462"
"4463.ton","4463"
"4464.ton","4464"
"4465.ton","4465"
"4466.ton","4466"
"4467.ton","4467"
"4468.ton","4468"
"4469.ton","4469"
"4470.ton","4470"
"4471.ton","4471"
"4472.ton","4472"
"4473.ton","4473"
"4474.ton","4474"
"4475.ton","4475"
"4476.ton","4476"
"4477.ton","4477"
"4478.ton","4478"
"4479.ton","4479"
"4480.ton","4480"
"4481.ton","4481"
"4482.ton","4482"
"4483.ton","4483"
"4484.ton","4484"
"4485.ton","4485"
"4486.ton","4486"
"4487.ton","4487"
"4488.ton","4488"
"4489.ton","4489"
"4490.ton","4490"
"4491.ton","4491"
"4492.ton","4492"
"4493.ton","4493"
"4494.ton","4494"
"4495.ton","4495"
"4496.ton","4496"
"4497.ton","4497"
"4498.ton","4498"
"4499.ton","4499"
"4500.ton","4500"
"4501.ton","4501"
"4502.ton","4502"
"4503.ton","4503"
"4504.ton","4504"
"4505.ton","4505"
"4506.ton","4506"
"4507.ton","4507"
"4508.ton","4508"
"4509.ton","4509"
"4510.ton","4510"
"4511.ton","4511"
"4512.ton","4512"
"4513.ton","4513"
"4514.ton","4514"
"4515.ton","4515"
"4516.ton","4516"
"4517.ton","4517"
"4518.ton","4518"
"4519.ton","4519"
"4520.ton","4520"
"4521.ton","4521"
"4522.ton","4522"
"4523.ton","4523"
"4524.ton","4524"
"4525.ton","4525"
"4526.ton","4526"
"4527.ton","4527"
"4528.ton","4528"
"4529.ton","4529"
"4530.ton","4530"
"4531.ton","4531"
"4532.ton","4532"
"4533.ton","4533"
"4534.ton","4534"
"4535.ton","4535"
"4536.ton","4536"
"4537.ton","4537"
"4538.ton","4538"
"4539.ton","4539"
"4540.ton","4540"
"4541.ton","4541"
"4542.ton","4542"
"4543.ton","4543"
"4544.ton","4544"
"4545.ton","4545"
"4546.ton","4546"
"4547.ton","4547"
"4548.ton","4548"
"4549.ton","4549"
"4550.ton","4550"
"4551.ton","4551"
"4552.ton","4552"
"4553.ton","4553"
"4554.ton","4554"
"4555.ton","4555"
"4556.ton","4556"
"4557.ton","4557"
"4558.ton","4558"
"4559.ton","4559"
"4560.ton","4560"
"4561.ton","4561"
"4562.ton","4562"
"4563.ton","4563"
"4564.ton","4564"
"4565.ton","4565"
"4566.ton","4566"
"4567.ton","4567"
"4568.ton","4568"
"4569.ton","4569"
"4570.ton","4570"
"4571.ton","4571"
"4572.ton","4572"
"4573.ton","4573"
"4574.ton","4574"
"4575.ton","4575"
"4576.ton","4576"
"4577.ton","4577"
"4578.ton","4578"
"4579.ton","4579"
"4580.ton","4580"
"4581.ton","4581"
"4582.ton","4582"
"4583.ton","4583"
"4584.ton","4584"
"4585.ton","4585"
"4586.ton","4586"
"4587.ton","4587"
"4588.ton","4588"
"4589.ton","4589"
"4590.ton","4590"
"4591.ton","4591"
"4592.ton","4592"
"4593.ton","4593"
"4594.ton","4594"
"4595.ton","4595"
"4596.ton","4596"
"4597.ton","4597"
"4598.ton","4598"
"4599.ton","4599"
"4600.ton","4600"
"4601.ton","4601"
"4602.ton","4602"
"4603.ton","4603"
"4604.ton","4604"
"4605.ton","4605"
"4606.ton","4606"
"4607.ton","4607"
"4608.ton","4608"
"4609.ton","4609"
"4610.ton","4610"
"4611.ton","4611"
"4612.ton","4612"
"4613.ton","4613"
"4614.ton","4614"
"4615.ton","4615"
"4616.ton","4616"
"4617.ton","4617"
"4618.ton","4618"
"4619.ton","4619"
"4620.ton","4620"
"4621.ton","4621"
"4622.ton","4622"
"4623.ton","4623"
"4624.ton","4624"
"4625.ton","4625"
"4626.ton","4626"
"4627.ton","4627"
"4628.ton","4628"
"4629.ton","4629"
"4630.ton","4630"
"4631.ton","4631"
"4632.ton","4632"
"4633.ton","4633"
"4634.ton","4634"
"4635.ton","4635"
"4636.ton","4636"
"4637.ton","4637"
"4638.ton","4638"
"4639.ton","4639"
"4640.ton","4640"
"4641.ton","4641"
"4642.ton","4642"
"4643.ton","4643"
"4644.ton","4644"
"4645.ton","4645"
"4646.ton","4646"
"4647.ton","4647"
"4648.ton","4648"
"4649.ton","4649"
"4650.ton","4650"
"4651.ton","4651"
"4652.ton","4652"
"4653.ton","4653"
"4654.ton","4654"
"4655.ton","4655"
"4656.ton","4656"
"4657.ton","4657"
"4658.ton","4658"
"4659.ton","4659"
"4660.ton","4660"
"4661.ton","4661"
"4662.ton","4662"
"4663.ton","4663"
"4664.ton","4664"
"4665.ton","4665"
"4666.ton","4666"
"4667.ton","4667"
"4668.ton","4668"
"4669.ton","4669"
"4670.ton","4670"
"4671.ton","4671"
"4672.ton","4672"
"4673.ton","4673"
"4674.ton","4674"
"4675.ton","4675"
"4676.ton","4676"
"4677.ton","4677"
"4678.ton","4678"
"4679.ton","4679"
"4680.ton","4680"
"4681.ton","4681"
"4682.ton","4682"
"4683.ton","4683"
"4684.ton","4684"
"4685.ton","4685"
"4686.ton","4686"
"4687.ton","4687"
"4688.ton","4688"
"4689.ton","4689"
"4690.ton","4690"
"4691.ton","4691"
"4692.ton","4692"
"4693.ton","4693"
"4694.ton","4694"
"4695.ton","4695"
"4696.ton","4696"
"4697.ton","4697"
"4698.ton","4698"
"4699.ton","4699"
"4700.ton","4700"
"4701.ton","4701"
"4702.ton","4702"
"4703.ton","4703"
"4704.ton","4704"
"4705.ton","4705"
"4706.ton","4706"
"4707.ton","4707"
"4708.ton","4708"
"4709.ton","4709"
"4710.ton","4710"
"4711.ton","4711"
"4712.ton","4712"
"4713.ton","4713"
"4714.ton","4714"
"4715.ton","4715"
"4716.ton","4716"
"4717.ton","4717"
"4718.ton","4718"
"4719.ton","4719"
"4720.ton","4720"
"4721.ton","4721"
"4722.ton","4722"
"4723.ton","4723"
"4724.ton","4724"
"4725.ton","4725"
"4726.ton","4726"
"4727.ton","4727"
"4728.ton","4728"
"4729.ton","4729"
"4730.ton","4730"
"4731.ton","4731"
"4732.ton","4732"
"4733.ton","4733"
"4734.ton","4734"
"4735.ton","4735"
"4736.ton","4736"
"4737.ton","4737"
"4738.ton","4738"
"4739.ton","4739"
"4740.ton","4740"
"4741.ton","4741"
"4742.ton","4742"
"4743.ton","4743"
"4744.ton","4744"
"4745.ton","4745"
"4746.ton","4746"
"4747.ton","4747"
"4748.ton","4748"
"4749.ton","4749"
"4750.ton","4750"
"4751.ton","4751"
"4752.ton","4752"
"4753.ton","4753"
"4754.ton","4754"
"4755.ton","4755"
"4756.ton","4756"
"4757.ton","4757"
"4758.ton","4758"
"4759.ton","4759"
"4760.ton","4760"
"4761.ton","4761"
"4762.ton","4762"
"4763.ton","4763"
"4764.ton","4764"
"4765.ton","4765"
"4766.ton","4766"
"4767.ton","4767"
"4768.ton","4768"
"4769.ton","4769"
"4770.ton","4770"
"4771.ton","4771"
"4772.ton","4772"
"4773.ton","4773"
"4774.ton","4774"
"4775.ton","4775"
"4776.ton","4776"
"4777.ton","4777"
"4778.ton","4778"
"4779.ton","4779"
"4780.ton","4780"
"4781.ton","4781"
"4782.ton","4782"
"4783.ton","4783"
"4784.ton","4784"
"4785.ton","4785"
"4786.ton","4786"
"4787.ton","4787"
"4788.ton","4788"
"4789.ton","4789"
"4790.ton","4790"
"4791.ton","4791"
"4792.ton","4792"
"4793.ton","4793"
"4794.ton","4794"
"4795.ton","4795"
"4796.ton","4796"
"4797.ton","4797"
"4798.ton","4798"
"4799.ton","4799"
"4800.ton","4800"
"4801.ton","4801"
"4802.ton","4802"
"4803.ton","4803"
"4804.ton","4804"
"4805.ton","4805"
"4806.ton","4806"
"4807.ton","4807"
"4808.ton","4808"
"4809.ton","4809"
"4810.ton","4810"
"4811.ton","4811"
"4812.ton","4812"
"4813.ton","4813"
"4814.ton","4814"
"4815.ton","4815"
"4816.ton","4816"
"4817.ton","4817"
"4818.ton","4818"
"4819.ton","4819"
"4820.ton","4820"
"4821.ton","4821"
"4822.ton","4822"
"4823.ton","4823"
"4824.ton","4824"
"4825.ton","4825"
"4826.ton","4826"
"4827.ton","4827"
"4828.ton","4828"
"4829.ton","4829"
"4830.ton","4830"
"4831.ton","4831"
"4832.ton","4832"
"4833.ton","4833"
"4834.ton","4834"
"4835.ton","4835"
"4836.ton","4836"
"4837.ton","4837"
"4838.ton","4838"
"4839.ton","4839"
"4840.ton","4840"
"4841.ton","4841"
"4842.ton","4842"
"4843.ton","4843"
"4844.ton","4844"
"4845.ton","4845"
"4846.ton","4846"
"4847.ton","4847"
"4848.ton","4848"
"4849.ton","4849"
"4850.ton","4850"
"4851.ton","4851"
"4852.ton","4852"
"4853.ton","4853"
"4854.ton","4854"
"4855.ton","4855"
"4856.ton","4856"
"4857.ton","4857"
"4858.ton","4858"
"4859.ton","4859"
"4860.ton","4860"
"4861.ton","4861"
"4862.ton","4862"
"4863.ton","4863"
"4864.ton","4864"
"4865.ton","4865"
"4866.ton","4866"
"4867.ton","4867"
"4868.ton","4868"
"4869.ton","4869"
"4870.ton","4870"
"4871.ton","4871"
"4872.ton","4872"
"4873.ton","4873"
"4874.ton","4874"
"4875.ton","4875"
"4876.ton","4876"
"4877.ton","4877"
"4878.ton","4878"
"4879.ton","4879"
"4880.ton","4880"
"4881.ton","4881"
"4882.ton","4882"
"4883.ton","4883"
"4884.ton","4884"
"4885.ton","4885"
"4886.ton","4886"
"4887.ton","4887"
"4888.ton","4888"
"4889.ton","4889"
"4890.ton","4890"
"4891.ton","4891"
"4892.ton","4892"
"4893.ton","4893"
"4894.ton","4894"
"4895.ton","4895"
"4896.ton","4896"
"4897.ton","4897"
"4898.ton","4898"
"4899.ton","4899"
"4900.ton","4900"
"4901.ton","4901"
"4902.ton","4902"
"4903.ton","4903"
"4904.ton","4904"
"4905.ton","4905"
"4906.ton","4906"
"4907.ton","4907"
"4908.ton","4908"
"4909.ton","4909"
"4910.ton","4910"
"4911.ton","4911"
"4912.ton","4912"
"4913.ton","4913"
"4914.ton","4914"
"4915.ton","4915"
"4916.ton","4916"
"4917.ton","4917"
"4918.ton","4918"
"4919.ton","4919"
"4920.ton","4920"
"4921.ton","4921"
"4922.ton","4922"
"4923.ton","4923"
"4924.ton","4924"
"4925.ton","4925"
"4926.ton","4926"
"4927.ton","4927"
"4928.ton","4928"
"4929.ton","4929"
"4930.ton","4930"
"4931.ton","4931"
"4932.ton","4932"
"4933.ton","4933"
"4934.ton","4934"
"4935.ton","4935"
"4936.ton","4936"
"4937.ton","4937"
"4938.ton","4938"
"4939.ton","4939"
"4940.ton","4940"
"4941.ton","4941"
"4942.ton","4942"
"4943.ton","4943"
"4944.ton","4944"
"4945.ton","4945"
"4946.ton","4946"
"4947.ton","4947"
"4948.ton","4948"
"4949.ton","4949"
"4950.ton","4950"
"4951.ton","4951"
"4952.ton","4952"
"4953.ton","4953"
"4954.ton","4954"
"4955.ton","4955"
"4956.ton","4956"
"4957.ton","4957"
"4958.ton","4958"
"4959.ton","4959"
"4960.ton","4960"
"4961.ton","4961"
"4962.ton","4962"
"4963.ton","4963"
"4964.ton","4964"
"4965.ton","4965"
"4966.ton","4966"
"4967.ton","4967"
"4968.ton","4968"
"4969.ton","4969"
"4970.ton","4970"
"4971.ton","4971"
"4972.ton","4972"
"4973.ton","4973"
"4974.ton","4974"
"4975.ton","4975"
"4976.ton","4976"
"4977.ton","4977"
"4978.ton","4978"
"4979.ton","4979"
"4980.ton","4980"
"4981.ton","4981"
"4982.ton","4982"
"4983.ton","4983"
"4984.ton","4984"
"4985.ton","4985"
"4986.ton","4986"
"4987.ton","4987"
"4988.ton","4988"
"4989.ton","4989"
"4990.ton","4990"
"4991.ton","4991"
"4992.ton","4992"
"4993.ton","4993"
"4994.ton","4994"
"4995.ton","4995"
"4996.ton","4996"
"4997.ton","4997"
"4998.ton","4998"
"4999.ton","4999"
